Starting Ecommerce Simulator. Producing to topic: ecommerce_events
Sent: add_to_cart - User: user_2304 - $384.28
Sent: checkout - User: user_8804 - $267.21
Sent: add_to_cart - User: user_6820 - $264.6
Sent: add_to_cart - User: user_6944 - $180.32
Sent: add_to_cart - User: user_6870 - $161.21
Sent: checkout - User: user_9208 - $67.38
Sent: add_to_cart - User: user_1743 - $443.55
Sent: add_to_cart - User: user_5631 - $156.45
Sent: checkout - User: user_1103 - $80.61
Sent: add_to_cart - User: user_9669 - $459.91
Sent: checkout - User: user_8028 - $212.62
Sent: checkout - User: user_3978 - $312.49
Sent: add_to_cart - User: user_5182 - $487.62
Sent: add_to_cart - User: user_8553 - $168.68
Sent: add_to_cart - User: user_3145 - $412.8
Sent: add_to_cart - User: user_9564 - $429.11
Sent: checkout - User: user_7873 - $322.67
Sent: add_to_cart - User: user_4895 - $210.16
Sent: add_to_cart - User: user_3227 - $191.66
Sent: checkout - User: user_7738 - $465.98
Sent: checkout - User: user_9770 - $170.35
Sent: add_to_cart - User: user_2259 - $486.52
Sent: checkout - User: user_1322 - $493.14
Sent: add_to_cart - User: user_5295 - $426.08
Sent: checkout - User: user_3360 - $101.63
Sent: add_to_cart - User: user_3828 - $331.4
Sent: checkout - User: user_5033 - $154.38
Sent: add_to_cart - User: user_6656 - $469.02
Sent: add_to_cart - User: user_7324 - $116.09
Sent: add_to_cart - User: user_2160 - $351.51
Sent: add_to_cart - User: user_8420 - $110.28
Sent: add_to_cart - User: user_1847 - $195.4
Sent: add_to_cart - User: user_4856 - $403.16
Sent: add_to_cart - User: user_4943 - $121.05
Sent: add_to_cart - User: user_4624 - $436.69
Sent: add_to_cart - User: user_8428 - $34.54
Sent: add_to_cart - User: user_7539 - $459.46
Sent: add_to_cart - User: user_5236 - $463.02
Sent: add_to_cart - User: user_6618 - $446.22
Sent: add_to_cart - User: user_9264 - $389.26
Sent: add_to_cart - User: user_6898 - $238.29
Sent: add_to_cart - User: user_8834 - $281.9
Sent: add_to_cart - User: user_5020 - $55.15
Sent: add_to_cart - User: user_6148 - $307.85
Sent: checkout - User: user_3871 - $99.11
Sent: add_to_cart - User: user_5861 - $135.29
Sent: add_to_cart - User: user_3769 - $17.35
Sent: add_to_cart - User: user_9997 - $276.3
Sent: checkout - User: user_2580 - $328.84
Sent: add_to_cart - User: user_8782 - $344.14
Sent: add_to_cart - User: user_4261 - $44.53
Sent: checkout - User: user_8708 - $319.09
Sent: add_to_cart - User: user_1768 - $417.02
Sent: add_to_cart - User: user_1722 - $284.26
Sent: add_to_cart - User: user_2367 - $174.3
Sent: add_to_cart - User: user_7663 - $204.87
Sent: add_to_cart - User: user_9991 - $334.1
Sent: add_to_cart - User: user_2954 - $343.43
Sent: add_to_cart - User: user_5013 - $308.58
Sent: add_to_cart - User: user_1031 - $481.91
Sent: add_to_cart - User: user_9153 - $98.42
Sent: add_to_cart - User: user_9912 - $35.32
Sent: add_to_cart - User: user_4712 - $491.68
Sent: add_to_cart - User: user_5488 - $127.75
Sent: add_to_cart - User: user_5584 - $110.49
Sent: checkout - User: user_3398 - $408.54
Sent: checkout - User: user_8840 - $137.31
Sent: add_to_cart - User: user_4418 - $114.5
Sent: checkout - User: user_1581 - $139.35
Sent: checkout - User: user_7687 - $429.36
Sent: add_to_cart - User: user_7543 - $127.12
Sent: add_to_cart - User: user_3686 - $10.17
Sent: add_to_cart - User: user_3838 - $185.17
Sent: add_to_cart - User: user_3038 - $46.67
Sent: add_to_cart - User: user_8601 - $301.81
Sent: add_to_cart - User: user_6570 - $199.73
Sent: add_to_cart - User: user_9529 - $497.48
Sent: add_to_cart - User: user_6858 - $190.82
Sent: checkout - User: user_8159 - $167.25
Sent: checkout - User: user_7975 - $464.14
Sent: add_to_cart - User: user_2658 - $215.5
Sent: add_to_cart - User: user_4607 - $89.43
Sent: checkout - User: user_8625 - $178.07
Sent: checkout - User: user_5108 - $10.32
Sent: checkout - User: user_8724 - $196.0
Sent: checkout - User: user_3273 - $464.34
Sent: add_to_cart - User: user_2653 - $479.7
Sent: add_to_cart - User: user_2639 - $43.61
Sent: add_to_cart - User: user_1117 - $383.07
Sent: add_to_cart - User: user_3530 - $422.38
Sent: checkout - User: user_1818 - $204.54
Sent: add_to_cart - User: user_3713 - $43.16
Sent: checkout - User: user_4036 - $201.04
Sent: add_to_cart - User: user_9168 - $126.14
Sent: add_to_cart - User: user_7815 - $352.09
Sent: add_to_cart - User: user_4465 - $263.55
Sent: add_to_cart - User: user_9523 - $391.6
Sent: add_to_cart - User: user_5147 - $329.8
Sent: checkout - User: user_8930 - $23.86
Sent: add_to_cart - User: user_9856 - $74.74
Sent: add_to_cart - User: user_9499 - $310.4
Sent: checkout - User: user_2633 - $259.62
Sent: checkout - User: user_3029 - $201.8
Sent: checkout - User: user_7277 - $382.66
Sent: checkout - User: user_2860 - $170.15
Sent: add_to_cart - User: user_7206 - $301.37
Sent: checkout - User: user_6346 - $239.1
Sent: add_to_cart - User: user_9813 - $325.7
Sent: add_to_cart - User: user_6931 - $157.95
Sent: add_to_cart - User: user_8816 - $183.34
Sent: add_to_cart - User: user_9806 - $273.13
Sent: add_to_cart - User: user_5109 - $159.14
Sent: add_to_cart - User: user_2583 - $71.52
Sent: add_to_cart - User: user_3986 - $295.59
Sent: add_to_cart - User: user_1530 - $289.0
Sent: add_to_cart - User: user_5631 - $317.88
Sent: add_to_cart - User: user_4259 - $295.28
Sent: add_to_cart - User: user_5145 - $496.93
Sent: checkout - User: user_9746 - $345.7
Sent: checkout - User: user_9577 - $333.61
Sent: add_to_cart - User: user_5545 - $287.93
Sent: add_to_cart - User: user_4635 - $405.57
Sent: checkout - User: user_6303 - $38.75
Sent: checkout - User: user_7432 - $450.51
Sent: add_to_cart - User: user_2047 - $498.58
Sent: checkout - User: user_2844 - $301.76
Sent: add_to_cart - User: user_3953 - $247.46
Sent: add_to_cart - User: user_8516 - $21.36
Sent: checkout - User: user_6572 - $235.91
Sent: add_to_cart - User: user_5498 - $282.32
Sent: add_to_cart - User: user_2189 - $180.54
Sent: checkout - User: user_2975 - $360.7
Sent: add_to_cart - User: user_2404 - $108.01
Sent: checkout - User: user_8784 - $483.36
Sent: checkout - User: user_7360 - $66.75
Sent: add_to_cart - User: user_1541 - $112.64
Sent: checkout - User: user_9682 - $388.57
Sent: add_to_cart - User: user_5154 - $351.17
Sent: add_to_cart - User: user_2698 - $92.75
Sent: add_to_cart - User: user_2097 - $96.58
Sent: add_to_cart - User: user_4706 - $165.36
Sent: checkout - User: user_6343 - $326.69
Sent: checkout - User: user_1053 - $203.88
Sent: add_to_cart - User: user_4992 - $300.44
Sent: add_to_cart - User: user_3380 - $473.8
Sent: add_to_cart - User: user_9260 - $386.55
Sent: add_to_cart - User: user_6861 - $336.37
Sent: add_to_cart - User: user_6481 - $314.34
Sent: add_to_cart - User: user_7972 - $16.33
Sent: checkout - User: user_9242 - $412.68
Sent: add_to_cart - User: user_3340 - $234.9
Sent: add_to_cart - User: user_6664 - $273.69
Sent: add_to_cart - User: user_5708 - $225.79
Sent: add_to_cart - User: user_9285 - $348.37
Sent: add_to_cart - User: user_6861 - $130.74
Sent: checkout - User: user_3535 - $482.25
Sent: add_to_cart - User: user_7559 - $169.18
Sent: add_to_cart - User: user_3020 - $74.2
Sent: add_to_cart - User: user_6763 - $150.57
Sent: add_to_cart - User: user_6403 - $489.35
Sent: add_to_cart - User: user_4550 - $321.49
Sent: add_to_cart - User: user_5732 - $65.73
Sent: add_to_cart - User: user_6780 - $266.38
Sent: add_to_cart - User: user_1403 - $493.81
Sent: checkout - User: user_3141 - $405.58
Sent: add_to_cart - User: user_2845 - $223.41
Sent: add_to_cart - User: user_5721 - $376.63
Sent: add_to_cart - User: user_1426 - $372.85
Sent: add_to_cart - User: user_2629 - $242.54
Sent: add_to_cart - User: user_2297 - $188.61
Sent: add_to_cart - User: user_6007 - $125.84
Sent: add_to_cart - User: user_6329 - $463.86
Sent: add_to_cart - User: user_8938 - $490.43
Sent: add_to_cart - User: user_8580 - $456.84
Sent: add_to_cart - User: user_4620 - $264.28
Sent: checkout - User: user_2249 - $287.22
Sent: add_to_cart - User: user_3617 - $265.76
Sent: add_to_cart - User: user_5438 - $177.49
Sent: add_to_cart - User: user_6001 - $95.92
Sent: add_to_cart - User: user_4001 - $230.59
Sent: add_to_cart - User: user_2897 - $448.72
Sent: add_to_cart - User: user_8033 - $28.91
Sent: add_to_cart - User: user_2078 - $445.89
Sent: checkout - User: user_8308 - $414.92
Sent: add_to_cart - User: user_7031 - $308.51
Sent: add_to_cart - User: user_6420 - $188.78
Sent: add_to_cart - User: user_1894 - $354.47
Sent: checkout - User: user_5833 - $433.54
Sent: add_to_cart - User: user_3436 - $297.41
Sent: add_to_cart - User: user_8438 - $239.67
Sent: checkout - User: user_1812 - $70.6
Sent: add_to_cart - User: user_7748 - $217.82
Sent: add_to_cart - User: user_6947 - $332.08
Sent: checkout - User: user_1944 - $326.63
Sent: add_to_cart - User: user_1150 - $403.97
Sent: add_to_cart - User: user_5045 - $475.1
Sent: checkout - User: user_7706 - $402.45
Sent: checkout - User: user_7643 - $453.23
Sent: checkout - User: user_9813 - $323.67
Sent: add_to_cart - User: user_6707 - $317.95
Sent: add_to_cart - User: user_6776 - $376.68
Sent: add_to_cart - User: user_5183 - $473.09
Sent: add_to_cart - User: user_1002 - $169.02
Sent: add_to_cart - User: user_7822 - $105.1
Sent: checkout - User: user_8414 - $169.01
Sent: add_to_cart - User: user_8840 - $296.23
Sent: add_to_cart - User: user_9772 - $479.75
Sent: add_to_cart - User: user_7794 - $382.17
Sent: add_to_cart - User: user_8602 - $337.02
Sent: add_to_cart - User: user_5030 - $180.85
Sent: add_to_cart - User: user_5321 - $453.55
Sent: checkout - User: user_6537 - $143.3
Sent: checkout - User: user_2663 - $218.55
Sent: add_to_cart - User: user_2040 - $404.56
Sent: checkout - User: user_4012 - $303.04
Sent: add_to_cart - User: user_7230 - $206.08
Sent: checkout - User: user_7651 - $282.36
Sent: add_to_cart - User: user_1381 - $64.61
Sent: add_to_cart - User: user_9193 - $254.77
Sent: add_to_cart - User: user_7158 - $249.11
Sent: checkout - User: user_8055 - $332.64
Sent: add_to_cart - User: user_5751 - $370.25
Sent: add_to_cart - User: user_6264 - $253.13
Sent: checkout - User: user_7592 - $11.79
Sent: add_to_cart - User: user_3740 - $402.46
Sent: add_to_cart - User: user_8762 - $468.86
Sent: add_to_cart - User: user_2120 - $329.18
Sent: add_to_cart - User: user_8421 - $375.39
Sent: checkout - User: user_8304 - $94.81
Sent: checkout - User: user_6515 - $345.34
Sent: add_to_cart - User: user_9320 - $412.19
Sent: checkout - User: user_5285 - $323.98
Sent: add_to_cart - User: user_5852 - $51.59
Sent: add_to_cart - User: user_6341 - $222.41
Sent: checkout - User: user_2399 - $218.33
Sent: add_to_cart - User: user_3282 - $224.76
Sent: add_to_cart - User: user_5809 - $152.08
Sent: add_to_cart - User: user_8784 - $75.17
Sent: checkout - User: user_9452 - $140.01
Sent: add_to_cart - User: user_3927 - $470.92
Sent: checkout - User: user_1751 - $52.0
Sent: add_to_cart - User: user_8480 - $104.15
Sent: add_to_cart - User: user_6992 - $138.63
Sent: add_to_cart - User: user_4478 - $189.62
Sent: add_to_cart - User: user_4074 - $381.57
Sent: add_to_cart - User: user_6854 - $498.47
Sent: add_to_cart - User: user_1484 - $204.48
Sent: checkout - User: user_7350 - $140.33
Sent: checkout - User: user_4814 - $478.77
Sent: add_to_cart - User: user_8234 - $147.6
Sent: add_to_cart - User: user_8953 - $71.71
Sent: checkout - User: user_6051 - $492.79
Sent: add_to_cart - User: user_9143 - $328.33
Sent: checkout - User: user_8651 - $189.14
Sent: add_to_cart - User: user_9150 - $51.92
Sent: add_to_cart - User: user_8314 - $393.65
Sent: add_to_cart - User: user_8644 - $75.35
Sent: add_to_cart - User: user_2280 - $302.65
Sent: add_to_cart - User: user_8979 - $327.93
Sent: checkout - User: user_6555 - $342.77
Sent: checkout - User: user_5069 - $316.57
Sent: add_to_cart - User: user_6569 - $295.65
Sent: add_to_cart - User: user_6210 - $262.8
Sent: checkout - User: user_4557 - $438.89
Sent: add_to_cart - User: user_5932 - $153.02
Sent: add_to_cart - User: user_8689 - $387.1
Sent: add_to_cart - User: user_5849 - $151.06
Sent: add_to_cart - User: user_7468 - $356.69
Sent: checkout - User: user_1827 - $132.68
Sent: checkout - User: user_7268 - $394.26
Sent: add_to_cart - User: user_4100 - $192.68
Sent: add_to_cart - User: user_8056 - $84.0
Sent: checkout - User: user_9695 - $39.41
Sent: checkout - User: user_8704 - $442.69
Sent: add_to_cart - User: user_9577 - $53.59
Sent: add_to_cart - User: user_9892 - $387.64
Sent: add_to_cart - User: user_6985 - $397.33
Sent: add_to_cart - User: user_1580 - $119.06
Sent: checkout - User: user_6051 - $335.78
Sent: checkout - User: user_1789 - $480.35
Sent: checkout - User: user_9685 - $113.76
Sent: add_to_cart - User: user_1812 - $95.1
Sent: add_to_cart - User: user_6187 - $57.59
Sent: checkout - User: user_5926 - $114.05
Sent: checkout - User: user_4157 - $247.01
Sent: add_to_cart - User: user_4824 - $455.28
Sent: add_to_cart - User: user_8553 - $58.58
Sent: add_to_cart - User: user_7426 - $37.35
Sent: add_to_cart - User: user_1664 - $493.64
Sent: add_to_cart - User: user_2412 - $438.46
Sent: checkout - User: user_2507 - $178.91
Sent: add_to_cart - User: user_8535 - $153.09
Sent: add_to_cart - User: user_9844 - $285.71
Sent: add_to_cart - User: user_6544 - $451.01
Sent: checkout - User: user_3253 - $418.02
Sent: add_to_cart - User: user_9860 - $484.57
Sent: checkout - User: user_8821 - $294.34
Sent: add_to_cart - User: user_5335 - $177.33
Sent: checkout - User: user_7584 - $410.86
Sent: add_to_cart - User: user_6861 - $247.0
Sent: add_to_cart - User: user_8579 - $167.97
Sent: add_to_cart - User: user_4032 - $284.1
Sent: add_to_cart - User: user_2819 - $383.3
Sent: checkout - User: user_3567 - $195.42
Sent: add_to_cart - User: user_1698 - $424.71
Sent: checkout - User: user_1025 - $489.89
Sent: checkout - User: user_7602 - $343.22
Sent: checkout - User: user_1056 - $343.75
Sent: add_to_cart - User: user_6593 - $355.39
Sent: checkout - User: user_7122 - $445.76
Sent: checkout - User: user_8272 - $489.12
Sent: add_to_cart - User: user_6892 - $434.34
Sent: add_to_cart - User: user_1159 - $78.74
Sent: add_to_cart - User: user_4147 - $227.51
Sent: checkout - User: user_5178 - $76.8
Sent: add_to_cart - User: user_2224 - $180.45
Sent: checkout - User: user_2923 - $270.58
Sent: checkout - User: user_1786 - $222.84
Sent: add_to_cart - User: user_9166 - $37.04
Sent: add_to_cart - User: user_1495 - $72.26
Sent: add_to_cart - User: user_4031 - $468.58
Sent: checkout - User: user_3939 - $26.97
Sent: add_to_cart - User: user_8435 - $476.31
Sent: add_to_cart - User: user_3822 - $189.61
Sent: add_to_cart - User: user_5062 - $92.42
Sent: add_to_cart - User: user_9834 - $173.03
Sent: add_to_cart - User: user_3935 - $54.72
Sent: add_to_cart - User: user_3472 - $181.64
Sent: add_to_cart - User: user_2086 - $355.27
Sent: checkout - User: user_9615 - $282.26
Sent: add_to_cart - User: user_7402 - $194.09
Sent: add_to_cart - User: user_4980 - $375.68
Sent: add_to_cart - User: user_5814 - $207.06
Sent: checkout - User: user_7275 - $362.69
Sent: add_to_cart - User: user_4121 - $61.39
Sent: checkout - User: user_5479 - $249.81
Sent: checkout - User: user_4538 - $50.35
Sent: add_to_cart - User: user_8077 - $432.8
Sent: add_to_cart - User: user_6232 - $84.34
Sent: checkout - User: user_5082 - $247.33
Sent: checkout - User: user_4354 - $56.14
Sent: add_to_cart - User: user_8976 - $299.74
Sent: add_to_cart - User: user_1473 - $149.17
Sent: checkout - User: user_7459 - $431.1
Sent: add_to_cart - User: user_7845 - $181.95
Sent: add_to_cart - User: user_1413 - $54.53
Sent: checkout - User: user_8523 - $168.89
Sent: add_to_cart - User: user_6294 - $460.18
Sent: add_to_cart - User: user_9916 - $281.37
Sent: add_to_cart - User: user_2465 - $256.07
Sent: checkout - User: user_1024 - $239.05
Sent: add_to_cart - User: user_9962 - $445.65
Sent: add_to_cart - User: user_4104 - $450.38
Sent: checkout - User: user_1398 - $25.41
Sent: add_to_cart - User: user_2033 - $492.14
Sent: checkout - User: user_9505 - $124.97
Sent: add_to_cart - User: user_5368 - $437.8
Sent: checkout - User: user_8282 - $444.89
Sent: add_to_cart - User: user_7144 - $44.4
Sent: add_to_cart - User: user_7568 - $32.74
Sent: add_to_cart - User: user_8504 - $467.92
Sent: add_to_cart - User: user_9149 - $228.43
Sent: add_to_cart - User: user_3848 - $280.22
Sent: add_to_cart - User: user_9268 - $484.26
Sent: checkout - User: user_3144 - $107.4
Sent: add_to_cart - User: user_3130 - $104.39
Sent: checkout - User: user_2216 - $264.05
Sent: checkout - User: user_3399 - $76.14
Sent: add_to_cart - User: user_6136 - $247.15
Sent: checkout - User: user_9934 - $139.3
Sent: add_to_cart - User: user_4691 - $128.38
Sent: add_to_cart - User: user_9217 - $489.17
Sent: checkout - User: user_2061 - $96.44
Sent: checkout - User: user_8556 - $224.61
Sent: checkout - User: user_2029 - $86.71
Sent: add_to_cart - User: user_3592 - $41.9
Sent: add_to_cart - User: user_9205 - $367.35
Sent: add_to_cart - User: user_1130 - $476.45
Sent: checkout - User: user_8446 - $164.05
Sent: add_to_cart - User: user_6545 - $122.88
Sent: add_to_cart - User: user_6467 - $324.81
Sent: add_to_cart - User: user_8049 - $359.98
Sent: checkout - User: user_5333 - $157.1
Sent: add_to_cart - User: user_1791 - $90.85
Sent: checkout - User: user_9666 - $165.1
Sent: add_to_cart - User: user_7930 - $131.03
Sent: checkout - User: user_1664 - $455.71
Sent: add_to_cart - User: user_4639 - $59.61
Sent: checkout - User: user_7865 - $456.93
Sent: add_to_cart - User: user_6781 - $133.52
Sent: checkout - User: user_6138 - $488.97
Sent: add_to_cart - User: user_4605 - $368.02
Sent: add_to_cart - User: user_6768 - $490.23
Sent: add_to_cart - User: user_4045 - $468.07
Sent: add_to_cart - User: user_9963 - $257.84
Sent: add_to_cart - User: user_4326 - $214.84
Sent: checkout - User: user_2747 - $478.18
Sent: add_to_cart - User: user_9996 - $295.89
Sent: add_to_cart - User: user_6392 - $147.88
Sent: checkout - User: user_8645 - $315.97
Sent: add_to_cart - User: user_7560 - $442.9
Sent: checkout - User: user_6440 - $285.69
Sent: add_to_cart - User: user_3643 - $110.83
Sent: add_to_cart - User: user_1381 - $257.71
Sent: add_to_cart - User: user_4295 - $49.92
Sent: add_to_cart - User: user_3817 - $216.06
Sent: add_to_cart - User: user_8014 - $188.73
Sent: add_to_cart - User: user_2781 - $74.85
Sent: add_to_cart - User: user_3562 - $141.3
Sent: checkout - User: user_6410 - $403.12
Sent: checkout - User: user_5325 - $46.79
Sent: add_to_cart - User: user_1551 - $395.45
Sent: add_to_cart - User: user_6297 - $260.37
Sent: checkout - User: user_1909 - $370.92
Sent: add_to_cart - User: user_4650 - $323.54
Sent: add_to_cart - User: user_4516 - $131.85
Sent: checkout - User: user_2317 - $44.99
Sent: add_to_cart - User: user_5209 - $49.48
Sent: add_to_cart - User: user_5964 - $297.28
Sent: checkout - User: user_4054 - $27.58
Sent: add_to_cart - User: user_4211 - $220.62
Sent: add_to_cart - User: user_9561 - $220.74
Sent: add_to_cart - User: user_5395 - $186.42
Sent: add_to_cart - User: user_3688 - $403.25
Sent: add_to_cart - User: user_5358 - $323.59
Sent: add_to_cart - User: user_8168 - $351.73
Sent: add_to_cart - User: user_1513 - $303.47
Sent: checkout - User: user_8881 - $414.83
Sent: add_to_cart - User: user_6839 - $396.0
Sent: checkout - User: user_3872 - $312.85
Sent: add_to_cart - User: user_9465 - $220.95
Sent: add_to_cart - User: user_3502 - $129.28
Sent: add_to_cart - User: user_5916 - $407.12
Sent: checkout - User: user_4827 - $257.54
Sent: add_to_cart - User: user_8286 - $34.47
Sent: add_to_cart - User: user_5253 - $43.05
Sent: add_to_cart - User: user_8825 - $171.63
Sent: checkout - User: user_9685 - $408.29
Sent: add_to_cart - User: user_4781 - $236.81
Sent: checkout - User: user_5172 - $15.03
Sent: add_to_cart - User: user_7906 - $274.42
Sent: checkout - User: user_9259 - $350.42
Sent: add_to_cart - User: user_9730 - $63.87
Sent: checkout - User: user_4858 - $358.46
Sent: add_to_cart - User: user_3857 - $134.18
Sent: checkout - User: user_4764 - $217.6
Sent: add_to_cart - User: user_3995 - $251.77
Sent: add_to_cart - User: user_4564 - $228.29
Sent: add_to_cart - User: user_8456 - $463.05
Sent: add_to_cart - User: user_7875 - $304.19
Sent: add_to_cart - User: user_9876 - $212.56
Sent: checkout - User: user_6942 - $246.52
Sent: add_to_cart - User: user_6014 - $482.59
Sent: add_to_cart - User: user_8699 - $352.0
Sent: add_to_cart - User: user_9227 - $363.63
Sent: add_to_cart - User: user_7895 - $256.13
Sent: checkout - User: user_4410 - $377.4
Sent: add_to_cart - User: user_7457 - $328.99
Sent: checkout - User: user_9439 - $230.19
Sent: add_to_cart - User: user_1166 - $27.86
Sent: add_to_cart - User: user_9479 - $217.15
Sent: add_to_cart - User: user_9358 - $72.96
Sent: add_to_cart - User: user_6178 - $354.19
Sent: add_to_cart - User: user_1172 - $27.5
Sent: checkout - User: user_7133 - $247.59
Sent: add_to_cart - User: user_7872 - $123.2
Sent: add_to_cart - User: user_2904 - $451.96
Sent: add_to_cart - User: user_3621 - $428.47
Sent: checkout - User: user_8955 - $396.57
Sent: add_to_cart - User: user_8460 - $153.04
Sent: add_to_cart - User: user_8007 - $399.2
Sent: add_to_cart - User: user_1573 - $95.93
Sent: add_to_cart - User: user_9725 - $454.95
Sent: add_to_cart - User: user_2106 - $483.92
Sent: add_to_cart - User: user_6489 - $357.36
Sent: add_to_cart - User: user_7525 - $281.93
Sent: checkout - User: user_4132 - $219.19
Sent: checkout - User: user_7374 - $353.48
Sent: add_to_cart - User: user_6229 - $319.39
Sent: add_to_cart - User: user_6860 - $383.62
Sent: add_to_cart - User: user_3993 - $35.15
Sent: add_to_cart - User: user_3368 - $380.48
Sent: add_to_cart - User: user_1188 - $33.15
Sent: checkout - User: user_5921 - $382.25
Sent: add_to_cart - User: user_3911 - $40.42
Sent: add_to_cart - User: user_2088 - $443.45
Sent: checkout - User: user_1219 - $20.67
Sent: add_to_cart - User: user_6578 - $240.92
Sent: checkout - User: user_6255 - $433.58
Sent: checkout - User: user_9751 - $233.55
Sent: add_to_cart - User: user_5844 - $333.13
Sent: add_to_cart - User: user_6533 - $369.57
Sent: add_to_cart - User: user_1569 - $15.48
Sent: checkout - User: user_2293 - $338.43
Sent: checkout - User: user_4936 - $428.74
Sent: checkout - User: user_5682 - $149.42
Sent: add_to_cart - User: user_2631 - $303.14
Sent: add_to_cart - User: user_7075 - $106.49
Sent: add_to_cart - User: user_5959 - $33.46
Sent: add_to_cart - User: user_9956 - $306.82
Sent: add_to_cart - User: user_2429 - $200.35
Sent: checkout - User: user_1339 - $430.52
Sent: add_to_cart - User: user_1311 - $228.74
Sent: add_to_cart - User: user_8531 - $62.03
Sent: add_to_cart - User: user_7538 - $461.28
Sent: checkout - User: user_7016 - $49.95
Sent: add_to_cart - User: user_3655 - $206.1
Sent: checkout - User: user_4248 - $357.76
Sent: add_to_cart - User: user_8239 - $407.38
Sent: checkout - User: user_5435 - $142.47
Sent: add_to_cart - User: user_7887 - $12.54
Sent: add_to_cart - User: user_5480 - $213.89
Sent: checkout - User: user_2913 - $469.58
Sent: add_to_cart - User: user_3380 - $314.98
Sent: add_to_cart - User: user_7828 - $201.38
Sent: checkout - User: user_3996 - $110.98
Sent: checkout - User: user_5703 - $65.07
Sent: add_to_cart - User: user_6876 - $333.21
Sent: add_to_cart - User: user_8315 - $350.19
Sent: add_to_cart - User: user_1993 - $417.49
Sent: add_to_cart - User: user_2857 - $215.51
Sent: add_to_cart - User: user_7289 - $320.24
Sent: add_to_cart - User: user_3894 - $265.57
Sent: checkout - User: user_9064 - $267.85
Sent: add_to_cart - User: user_9817 - $486.24
Sent: add_to_cart - User: user_8034 - $391.07
Sent: add_to_cart - User: user_3297 - $376.83
Sent: add_to_cart - User: user_1061 - $377.06
Sent: add_to_cart - User: user_6875 - $307.05
Sent: add_to_cart - User: user_4941 - $328.48
Sent: checkout - User: user_7985 - $427.8
Sent: add_to_cart - User: user_1507 - $52.55
Sent: add_to_cart - User: user_4423 - $339.85
Sent: add_to_cart - User: user_2706 - $340.8
Sent: add_to_cart - User: user_2375 - $121.61
Sent: add_to_cart - User: user_9736 - $330.72
Sent: add_to_cart - User: user_3907 - $484.57
Sent: add_to_cart - User: user_8639 - $230.21
Sent: checkout - User: user_9519 - $296.12
Sent: checkout - User: user_2331 - $335.34
Sent: add_to_cart - User: user_6812 - $309.97
Sent: add_to_cart - User: user_6943 - $493.69
Sent: add_to_cart - User: user_4709 - $113.74
Sent: add_to_cart - User: user_5477 - $66.49
Sent: checkout - User: user_1938 - $222.76
Sent: checkout - User: user_6355 - $433.77
Sent: add_to_cart - User: user_7589 - $143.11
Sent: add_to_cart - User: user_1198 - $245.04
Sent: checkout - User: user_4042 - $408.22
Sent: add_to_cart - User: user_5669 - $100.85
Sent: add_to_cart - User: user_9137 - $80.2
Sent: add_to_cart - User: user_8456 - $288.24
Sent: checkout - User: user_6321 - $292.59
Sent: add_to_cart - User: user_5338 - $492.81
Sent: add_to_cart - User: user_2297 - $237.66
Sent: add_to_cart - User: user_4846 - $272.08
Sent: add_to_cart - User: user_9537 - $52.18
Sent: add_to_cart - User: user_3713 - $127.66
Sent: add_to_cart - User: user_8880 - $291.19
Sent: checkout - User: user_3591 - $161.92
Sent: checkout - User: user_5810 - $79.35
Sent: checkout - User: user_6559 - $355.15
Sent: add_to_cart - User: user_6140 - $87.49
Sent: checkout - User: user_2896 - $79.87
Sent: add_to_cart - User: user_5895 - $272.97
Sent: checkout - User: user_3470 - $135.87
Sent: add_to_cart - User: user_2827 - $24.72
Sent: add_to_cart - User: user_2061 - $388.3
Sent: checkout - User: user_4336 - $416.66
Sent: add_to_cart - User: user_9448 - $281.01
Sent: checkout - User: user_8808 - $57.31
Sent: add_to_cart - User: user_8965 - $19.15
Sent: checkout - User: user_7243 - $273.06
Sent: checkout - User: user_2658 - $439.86
Sent: checkout - User: user_5077 - $118.17
Sent: add_to_cart - User: user_9931 - $161.6
Sent: add_to_cart - User: user_8290 - $453.22
Sent: checkout - User: user_1996 - $491.26
Sent: add_to_cart - User: user_1837 - $447.99
Sent: checkout - User: user_6474 - $241.44
Sent: checkout - User: user_9743 - $307.07
Sent: add_to_cart - User: user_5649 - $496.96
Sent: add_to_cart - User: user_1541 - $110.3
Sent: checkout - User: user_5399 - $77.78
Sent: checkout - User: user_5924 - $83.51
Sent: add_to_cart - User: user_2954 - $179.13
Sent: add_to_cart - User: user_7434 - $264.26
Sent: checkout - User: user_6942 - $113.76
Sent: add_to_cart - User: user_9838 - $19.1
Sent: add_to_cart - User: user_4148 - $314.23
Sent: add_to_cart - User: user_9124 - $212.04
Sent: checkout - User: user_8063 - $251.91
Sent: add_to_cart - User: user_5357 - $440.05
Sent: add_to_cart - User: user_7511 - $35.1
Sent: add_to_cart - User: user_4730 - $365.55
Sent: checkout - User: user_4685 - $42.32
Sent: add_to_cart - User: user_6771 - $324.31
Sent: checkout - User: user_6872 - $265.38
Sent: add_to_cart - User: user_5552 - $154.4
Sent: add_to_cart - User: user_5331 - $126.09
Sent: add_to_cart - User: user_5015 - $453.03
Sent: add_to_cart - User: user_2819 - $121.07
Sent: add_to_cart - User: user_9164 - $234.99
Sent: add_to_cart - User: user_7179 - $121.07
Sent: checkout - User: user_7919 - $386.97
